event_id,name,name_long,name_subtitle,use_type,location_type,date_start,date_end,description,facility_name,facility_id,site_name,site_id,unit_name,level_name,level_number,source_name,source_path,source_type,source_method,image_url,objectid
262,OFA Dance Program Community Classes,,,Classes/Workshops,Indoors,"4/11/2026, 8:00:00 PM","4/13/2026, 12:00:00 AM","Non-credit community classes in a broad range of movement styles and dance traditions for all levels and abilities. Taught by the OFA Dance Program's teaching artists– local professional dancers, pedagogues, and culture bearers– classes are designed to be inclusive, joyful, and culturally rooted, allowing participants to expand their understanding of dance and to connect to themselves and each other authentically. Several classes feature live music, and most don’t require any previous dance experience.",,,,,"Harvard Dance Center
66 Garden St. 
Cambridge",,,,,,,https://www.trumba.com/i/DgCpXRK-Yav2jOjU0xN2FfYw.jpg,38054
261,In Memory of Gustavo Gutiérrez: 50 years of Liberation Theology,,,Exhibitions,Indoors,"4/11/2026, 8:00:00 PM","4/13/2026, 12:00:00 AM","An exhibit focused on the life and work of one of the most influential theologians of the 20th century, Gustavo Gutiérrez, and his role in the founding and development of liberation theology.
  
Liberation theology is a religious, social, and political movement originating in Latin America in the mid-twentieth century. Inspired by the Gospels, liberation theology stands in solidarity with those in the margins of society and strives to eradicate all forms of oppression. Ultimately, liberation theology’s goal is that all of us, but especially the poor, can flourish in communion with God and the neighbor. Gustavo Gutiérrez’s magnum opus, Teología de la liberación (1971), gave name and its foundational articulation to this theological tradition.",,,,,"Harvard Divinity School Library
45 Francis Ave
Cambridge",,,,,,,https://www.trumba.com/i/DgDmFo6AsEBdg1bg3JZAcB8J.jpg,38055
263,Celtic Art Across the Ages,,,Art/Design,Indoors,"4/12/2026, 6:00:00 AM","4/12/2026, 5:00:00 PM","When you think of the word “Celtic,” what do you picture? Perhaps intricate knotwork designs, legendary warriors, or mystical spirituality? Maybe even a certain NBA team? Celtic Art Across the Ages will introduce visitors to the worlds of the various peoples who were historically labeled “Celts”—through the objects they created, the interactions they had across the European continent, and the myths that shaped their legacy, then as now. The exhibition stretches from 800 BCE through today, showcasing the craftsmanship, innovation, cultural connections, and multilayered reception that characterized Celtic art in Europe and beyond.",,,,,"Harvard Art Museums
32 Quincy St. 
Cambridge",,,,,,,https://www.trumba.com/i/DgBKro7ME%2AKE5xyvcf6LMPs1.jpg,38053
265,Harvard Museum of the Ancient Near East Tours Led by Harvard Students,,,Community,Indoors,"4/12/2026, 9:00:00 AM","4/12/2026, 2:00:00 PM","Available during the Harvard academic year Sundays at 1:00 pm, October 5, 2025&ndash;April 26, 2026. See blackout dates.*

*Blackout dates: November 30, 2025&ndash;January 25, 2026, March 15, 2026 and March 22, 2026
This free tour, led by Harvard students, explores the Mediterranean Marketplaces: Connecting the Ancient World exhibition and how the movement of goods, peoples, and ideas around the ancient Mediterranean transformed the lives and livelihoods of people at all levels of society. Touch replicas and smell &ldquo;ancient&rdquo; scents as the students bring the past alive.

Visitors may drop in at the scheduled times. No reservation is required. Tours meet in the lobby and last approximately 45 minutes.

Groups of 10 or more may contact reservations to request other times. Please complete the reservation request form.",,,,,"Harvard Museum of the Ancient Near East
6 Divinity Ave
Cambridge",,,,,,,https://www.trumba.com/i/DgDr9siWy4aKfBaUOZDz1M3a.jpg,38051
264,Amazing Archaeology Fair at Harvard,,,Art/Design,Indoors,"4/12/2026, 9:00:00 AM","4/12/2026, 4:00:00 PM","Journey from the Stone Age to the American Colonial era with archaeology at two museums. Meet experts in animal bones, Egyptian tombs and hieroglyphs, cave art, Inka khipus, ancient chemical mysteries, and more. Try flintknapping (shaping stone tools) and uncover Harvard Yard&rsquo;s hidden past. Collect a souvenir at each museum you visit. Perfect for curious minds of all ages!

Free event parking at the 52 Oxford Street Garage starting at 12:00 pm.",,,,,"Peabody Museum of Archaeology & Ethnology
11 Divinity Ave
Cambridge",,,,,,,https://www.trumba.com/i/DgAjQRqCCrwFk0ukiGa5OdrD.png,38052
267,Damnation,,,Film,Indoors,"4/12/2026, 11:00:00 AM","4/12/2026, 4:55:00 PM","Tarr made a dramatic stylistic and critical breakthrough with this brooding and visually striking study of desolation and betrayal set in small-town Hungary, tracing the cruel love triangle that emerges between a taciturn loner, a nightclub singer and her smuggler husband. The first of five features written with novelist Lázló Krasznahorkai and structured around the haunting minimalist music of Mihály Vig, Damnation—with its decaying factories, dingy bars and bleak, expressionistic landscapes—introduced the dark, rainy and irretrievably melancholic realm that is arguably Tarr’s greatest creation.",,,,,"Harvard Film Archive
24 Quincy St.
Cambridge",,,,,,,https://www.trumba.com/i/DgAhwpJ4UlfhNZ88sywfp4RU.jpg,38049
266,"BCMS: Webern, Mendelssohn, Chausson",,,Concerts,Indoors,"4/12/2026, 11:00:00 AM","4/12/2026, 4:00:00 PM","Webern&rsquo;s 1905 Langsamer Satz depicts the young composer&rsquo;s secret love affair with his cousin &mdash; and future wife &mdash; through rich harmonies and the beautiful lyricism of the late Romantic era.

Referred to as the &ldquo;master trio of the age,&rdquo; the dramatic and fiery Piano Trio in C minor by Mendelssohn moves between major and minor modes, offering moments of chaos followed by passages of tranquil harmony.
Chausson&rsquo;s Piano Quartet brings the stunning melodies of French Romanticism to light along with the emotional draw of the Impressionist era.",,,,,"Sanders Theatre
45 Quincy St. 
Cambridge",,,,,,,https://www.trumba.com/i/DgBttT-LOt6G236R1KaAjd24.jpg,38050
271,OFA Dance Program Community Classes,,,Classes/Workshops,Indoors,"4/12/2026, 8:00:00 PM","4/14/2026, 12:00:00 AM","Non-credit community classes in a broad range of movement styles and dance traditions for all levels and abilities. Taught by the OFA Dance Program's teaching artists– local professional dancers, pedagogues, and culture bearers– classes are designed to be inclusive, joyful, and culturally rooted, allowing participants to expand their understanding of dance and to connect to themselves and each other authentically. Several classes feature live music, and most don’t require any previous dance experience.",,,,,"Harvard Dance Center
66 Garden St. 
Cambridge",,,,,,,https://www.trumba.com/i/DgCpXRK-Yav2jOjU0xN2FfYw.jpg,38047
270,In Memory of Gustavo Gutiérrez: 50 years of Liberation Theology,,,Exhibitions,Indoors,"4/12/2026, 8:00:00 PM","4/14/2026, 12:00:00 AM","An exhibit focused on the life and work of one of the most influential theologians of the 20th century, Gustavo Gutiérrez, and his role in the founding and development of liberation theology.
  
Liberation theology is a religious, social, and political movement originating in Latin America in the mid-twentieth century. Inspired by the Gospels, liberation theology stands in solidarity with those in the margins of society and strives to eradicate all forms of oppression. Ultimately, liberation theology’s goal is that all of us, but especially the poor, can flourish in communion with God and the neighbor. Gustavo Gutiérrez’s magnum opus, Teología de la liberación (1971), gave name and its foundational articulation to this theological tradition.",,,,,"Harvard Divinity School Library
45 Francis Ave
Cambridge",,,,,,,https://www.trumba.com/i/DgDmFo6AsEBdg1bg3JZAcB8J.jpg,38048
273,Morning Prayers,,,Music,Indoors,"4/13/2026, 4:30:00 AM","4/13/2026, 8:45:00 AM","The daily Morning Prayers service is conducted each weekday morning from 8:30 to 8:45 a.m. in Appleton Chapel during the academic term. The service consists of music, prayer, and a brief address by a member or friend of the University.",,,,,"The Memorial Church of Harvard University
One Harvard Yard
Cambridge",,,,,,,https://www.trumba.com/i/DgCdpLvQzl34AJvHf9Oc2SOG.jpg,38046
274,Cooking Up Change: Women’s Agency and Community Building Through Cookbooks,,,Art/Design,Indoors,"4/13/2026, 5:00:00 AM","4/13/2026, 4:30:00 PM","Drawn from the Schlesinger Library’s collection of more than 4,300 community cookbooks, ‘Cooking Up Change: Women’s Agency and Community Building Through Cookbooks’ explores the cultural and historical significance of community cookbooks from the nineteenth century to today. These volumes document how women’s groups across religious, educational, and civic organizations raised funds while preserving the social histories and culinary traditions of their communities.

Featuring cookbooks from diverse geographic regions and racial and ethnic communities, the exhibition highlights the intersection of foodways and community advocacy. Archival materials from local organizations reveal how these cookbooks were produced and marketed, while handmade and artistically embellished volumes underscore the creative labor involved. Annotated, food-stained pages attest to their everyday use and lasting presence in homes. Through recipes and reflections, ‘Cooking Up Change’ celebrates shared cooking traditions and the enduring power of women-led community building through the kitchen.",,,,,"Lia and William Poorvu Gallery, Schlesinger Library
3 James St. 
Cambridge",,,,,,,https://www.trumba.com/i/DgBdWFttnotlKR4SgHY-6%2Adz.jpg,38045
279,Thanks for Typing: Women’s Type Labor in Literature and the Arts,,,Exhibitions,Indoors,"4/13/2026, 6:00:00 AM","4/13/2026, 5:00:00 PM","From the poems of Emily Dickinson to Vladimir Nabokov’s ""Lolita,"" many of the masterworks of modern literature were originally written by hand, then typed. But their creators were rarely the ones to type them. This work was performed by typists—usually women—working for love, money, or both. Largely uncredited, this labor has generally been undervalued and misunderstood, with the typists seen as mere conduits for the writing that passed through their hands. 

Recent scholars have started to challenge these assumptions about typists and their work. Borrowing its title from a 2021 essay collection edited by Juliana Dresvina, the exhibition Thanks for Typing builds on this scholarship, drawing on the collections at Houghton Library to spotlight typists’ contributions to literature, theater, film, and dance. In addition, the exhibition puts typists in context by showing the technical skill required for their work and exploring portrayals of typists in popular culture. 

Co-curated by Christine Jacobson, Associate Curator of Modern Books and Manuscripts, and Dale Stinchcomb, Drue Heinz Curator of Literary and Historical Manuscripts at The Morgan Library & Museum.",,,,,"Houghton Library
Harvard Yard
Cambridge",,,,,,,https://www.trumba.com/i/DgABag3V4vbou%2AapSJ4Vp4od.jpg,38041
